MeanIntensity	MassDisplacement
0.015106565	0.319477717
0.019162693	0.324862129
0.018257081	0.437124905
0.013467093	0.071021178
0.019011083	0.552149987
0.014520009	0.49091503
0.014565827	0.094810314
0.024406138	0.597383677
0.01696409	0.163086388
0.028684004	0.353745618
0.01488808	0.096252189
0.015485169	0.515726773
0.015140234	0.708730693
0.013587892	0.273948177
0.027301385	1.50348463
0.019782914	0.813685068
0.014073667	0.126268756
0.019203803	0.456288111
0.024802837	0.606205768
0.015333334	0.349440187
0.019475656	0.550389561
0.013741696	0.13414296
0.018688726	0.931643685
0.026885183	0.513698801
0.016581751	0.670237761
0.016192889	0.21797776
0.02014875	0.145915501
0.021136591	0.394095227
0.013784908	0.08594247
0.015730338	0.248701172
0.026858186	1.006885239
0.017534658	0.122659087
0.019696682	1.235510485
0.027979374	0.736176749
0.01402996	0.42250334
0.01409645	0.082325561
0.012091504	0.163844169
0.025602599	0.670298906
0.013512362	0.239460739
0.015132381	0.229750084
0.0167756	0.329190846
0.023454239	0.922521127
0.013958126	0.469052755
0.013003096	0.197051916
0.018456054	0.641797508
0.013556458	0.352276452
0.027888279	1.219418945
0.013500483	0.40595983
0.032955438	0.045859361
0.024946105	1.001131174
0.014950144	0.643879622
0.019976313	0.291272389
0.014995544	0.25682037
0.016933225	0.412468412
0.014587237	0.408913265
0.02448197	1.167272547
0.036554623	1.181426302
0.019915418	1.117188963
0.021241831	0.119707214
0.015762176	0.128735725
0.023636364	0.966853646
0.015445688	0.309126263
0.013383493	0.288409856
0.028545753	0.446216159
0.016898396	0.323283123
0.014073667	0.184497323
0.024076919	1.562121094
0.021002179	0.664155994
0.017160785	0.394876003
0.015819532	0.29607833
0.018240897	0.210009299
0.016294518	0.502412789
0.017951319	0.580804223
0.014953842	0.908440572
0.014009126	0.48725463
0.020906377	0.850815831
0.014035088	0.485643269
0.033053222	0.499737799
0.024470059	0.724906332
0.037297809	3.021236702
0.024318367	0.06636753
0.017069519	0.42501332
0.022180249	0.456819515
0.029267385	0.426028457
0.016718267	0.912883237
0.020376523	0.275043241
0.025752467	1.065005312
0.01749623	1.185587349
0.01428193	0.510077783
0.028802389	0.973872442
0.016365008	0.315666975
0.023575368	3.23297489
0.013957689	0.291927529
0.022616553	1.960917649
0.02245565	1.602031369
0.027166688	1.534441803
0.01630454	1.217519752
0.018143461	0.605657033
0.016854954	0.157127375
0.014585484	0.305780154
0.015286856	0.052155886
0.034324672	0.448879957
0.013807877	0.43643925
0.014389889	0.123282438
0.015280596	0.178056323
0.019326184	0.218429566
0.015314402	0.644455183
0.017838715	0.368910182
0.017242453	0.898092499
0.018904666	0.695912993
0.018361583	0.435564789
0.01777576	1.091739591
0.023832529	4.49995427
0.014456631	0.258742463
0.021408861	1.065837966
0.016738403	0.289828817
0.017783371	0.290212114
0.017132015	1.495841414
0.012826346	0.050160687
0.019949994	0.613380033
0.012698413	0.269369815
0.01440497	0.112407993
0.014721955	0.331946365
0.014705883	0.40700535
0.027082287	1.492716534
0.047820295	0.643678204
0.019645103	1.306245139
0.041495011	1.862156426
0.012995564	0.389882451
0.017422763	0.379593332
0.014574649	0.189871282
0.014266031	0.419802344
0.012473691	0.37380651
0.015464299	0.335566109
0.015763169	0.097243156
0.016388646	1.147703734
0.016976918	0.466046899
0.017196805	1.196880758
0.014558153	0.291050255
0.039821748	1.029380286
0.012769406	0.060063458
0.014975655	0.998604711
0.017804342	0.721595406
0.027347782	1.29468664
0.020328132	0.544392087
0.02033698	0.677979047
0.018099548	0.428034016
0.013042521	0.280915673
0.019761631	0.199938446
0.013177884	0.371285977
0.013333334	0.122657531
0.014733116	0.807661389
0.017661584	0.425494041
0.027191578	4.378957772
0.013725491	0.205880702
0.018196079	0.367873705
0.016819173	0.632868303
0.017674676	0.679802883
0.028047742	1.259374381
0.020856415	0.907913733
0.014534176	0.996042621
0.020585907	0.314973539
0.015716793	0.233488308
0.015139079	0.152840948
0.014367038	0.183155629
0.02808011	0.237480548
0.013914689	0.438661622
0.014901961	0.329337041
0.013495849	0.316557445
0.018447059	0.588481245
0.018321079	1.393564997
0.015686275	0.39826586
0.016642755	0.951554474
0.020799206	0.345321297
0.015757576	0.429026751
0.021071896	1.274268697
0.015028767	0.641435229
0.013531179	0.22825898
0.023458434	0.436916969
0.015384616	0.445350371
0.016194627	0.51816638
0.02204882	0.922132349
0.021244116	1.359869795
0.014257704	0.161718692
0.029415842	0.309594133
0.022978448	0.845061651
0.014302192	0.573213723
0.013974041	0.578753905
0.014851899	0.616949829
0.017892157	0.479128889
0.019406393	0.849157153
0.015126051	0.472877764
0.015958606	0.14394918
0.01708106	0.55108548
0.02914595	0.478262317
0.024342421	0.409260098
0.016166041	0.434419802
0.015248333	0.551170813
0.015109574	0.098890096
0.017842209	0.065299881
0.026312083	1.165219769
0.013605443	0.110166743
0.018352061	3.249081024
0.01509348	0.333193526
0.028649238	0.620364882
0.018053037	0.249320624
0.014275639	0.188769577
0.012908497	0.148312576
0.02795699	0.619807977
0.013004283	0.29573155
0.016309571	0.309234926
0.012254902	0.169471838
0.013574661	0.114589739
0.013087935	0.229498569
0.01768271	0.284607919
0.016618676	0.59737265
0.025792718	0.605433516
0.016532104	0.539204371
0.016759697	0.432705047
0.015119826	0.40509884
0.017668606	0.444548327
0.013439543	0.299742997
0.012456748	0.085829386
0.017237665	0.755926479
0.022475857	0.384823467
0.014290462	0.172754132
0.024653093	0.443228851
0.013230713	0.111112704
0.020270271	1.027158348
0.016042781	0.17679365
0.015859031	0.258848653
0.024645771	1.171540766
0.013211187	0.174246517
0.013886211	0.336859548
0.019403832	0.18552945
0.014631234	0.380879129
0.017025347	1.211195614
0.013821139	0.044375565
0.014339814	1.094324748
0.01792875	1.252502662
0.015593221	0.949844305
0.01830986	0.059858138
0.029114677	0.24643412
0.015607051	0.184088281
0.018106866	0.532991335
0.029311726	0.464618135
0.013574661	0.701743519
0.013194926	0.053144281
0.012941177	0.181845717
0.01367124	0.248204561
0.013903744	0.283888402
0.014839573	0.154336668
0.013222046	0.215654891
0.016329155	0.24873872
0.013895994	0.187723974
0.015406163	0.128769685
0.014811464	0.176963251
0.014575164	0.709822511
0.017956657	1.105262206
0.01520013	0.793929077
0.018586412	0.483369554
0.017667699	0.340247297
0.01382353	0.795017809
0.016777494	0.189884656
0.014460785	0.189520412
0.022893018	0.918784954
0.014114472	0.24595864
0.017382089	0.248279805
0.015495908	0.1833851
0.022368769	0.830286312
0.016242088	0.165752781
0.014409915	0.087270609
0.026083829	0.954150214
0.014517204	0.537309214
0.02380301	0.792854451
0.028011205	0.853878002
0.01925815	0.590497243
0.024836602	1.469602851
0.015792263	0.354184641
0.017904681	0.374714981
0.023270563	0.48160478
0.017529593	0.236292218
0.023542572	1.078634092
0.017819058	0.955566213
0.013913044	0.235470643
0.01388739	0.248027126
0.025434703	0.374539404
0.066850749	0.218750573
0.013965745	0.206570698
0.018543418	0.445365929
0.014175212	0.224211092
0.016518123	0.581885146
0.018348814	0.502274048
0.017765179	0.441590303
0.024369749	1.77521401
0.014165667	0.185982326
0.015059913	0.032536006
0.027295979	0.696181966
0.016584968	0.388393524
0.013769064	0.194459029
0.014645859	0.083664434
0.018726338	0.863368845
0.021842864	1.051952907
0.01249242	0.203063532
0.015076253	0.287071768
0.028255223	1.234350167
0.02132882	1.059795183
0.017859374	0.375185181
0.01349357	0.117423709
0.013833565	0.12181633
0.014364398	0.227977028
0.016944887	1.194432477
0.014228519	0.436981727
0.014414899	0.065219841
0.013640239	0.312614372
0.017793075	0.625916579
0.017930857	1.454639447
0.024322298	0.194360558
0.014774282	0.329954839
0.021050685	0.791979031
0.020800213	0.757932404
0.02461658	0.735804693
0.013743816	0.195102121
0.02215905	0.387708288
0.016396895	0.427611258
0.015257353	0.270447311
0.016289593	0.885923339
0.029851067	0.401828385
0.022677442	0.782209799
0.022498744	0.780873097
0.013937086	0.24772281
0.013092482	0.127314371
0.015768546	0.774902235
0.013450614	0.524812414
0.013341859	0.046524185
0.046209152	0.912660219
0.017754181	0.508859703
0.021598488	0.240271612
0.018402381	0.240496593
0.015674974	0.723813598
0.030139005	0.490462678
0.017374989	0.18358505
0.019850188	0.734000337
0.015899211	0.157574896
0.027660385	0.13136493
0.019715284	0.254409139
0.014689266	0.246003428
0.022515214	0.444394839
0.013962509	0.157319345
0.025954288	0.965294052
0.035922128	1.468365394
0.015458277	0.177683012
0.013974581	0.999430718
0.026737969	1.512186297
0.015536597	0.272367135
0.014033382	0.39937932
0.01777459	0.458840469
0.015337235	0.084732794
0.019579009	0.246073929
0.01893282	0.546095553
0.013596208	0.282953286
0.017250617	0.228777024
0.020437406	0.429068348
0.029334025	0.899057774
0.012850679	0.104106681
0.014772511	0.156906823
0.013250774	0.201576228
0.021712568	0.215139667
0.014635855	0.120632749
0.015126051	0.329748518
0.014050421	0.296740651
0.016843138	0.262196009
0.017997937	0.568073268
0.018370099	0.175563048
0.020716341	0.699908922
0.0159302	0.153188364
0.022444318	0.701632256
0.015569562	0.265701437
0.014996369	0.211024626
0.012026144	0.198562421
0.01885545	1.107212977
0.018149409	0.353522812
0.025942686	0.648701498
0.014107001	0.386152054
0.018935575	0.920087348
0.023075898	0.510077169
0.027640735	1.866400442
0.013981245	0.132796604
0.01406112	0.035085905
0.015969499	1.201008738
0.018407801	0.085685963
0.028526053	0.928982674
0.01983066	0.753916746
0.01537749	0.099724857
0.017064952	0.362375418
0.023616558	0.861942724
0.023610437	0.309139223
0.013408478	0.32060025
0.020489349	2.00357606
0.016483882	0.163721714
0.022476137	0.985857178
0.014479639	0.36348746
0.014205683	0.190250811
0.01509804	0.163687492
0.018047472	1.343409751
0.018309311	0.509563448
0.014532873	0.586696078
0.020583358	0.398791582
0.020625332	1.461318316
0.018592686	1.068719453
0.015671804	0.496365171
0.033255857	0.650329461
0.01382452	0.251359536
0.013011096	0.155622653
0.013648294	0.14951722
0.013398693	0.169279548
0.013706077	0.21096252
0.021857924	0.546874925
0.01958318	0.676567187
0.019607844	0.545180524
0.018695851	0.570392404
0.016671594	0.637460583
0.026365638	3.354438654
0.015657651	0.170721105
0.022967074	0.117492468
0.031995603	0.72368998
0.014831574	1.063023802
0.012958227	0.134067134
0.022894929	0.051230554
0.018464053	0.295304514
0.014805495	0.252202026
0.016731122	0.950286253
0.015056386	0.358584459
0.02759973	0.799097886
0.019857824	0.375963049
0.01925426	0.034853806
0.016682229	0.303881878
0.014789916	0.429175524
0.01342711	0.204584712
0.016609833	0.68078915
0.013650652	0.259177338
0.020203082	0.566732883
0.013978495	0.366404914
0.015552368	0.123606105
0.017262233	0.405238365
0.016584257	0.703937765
0.014328809	0.047525596
0.015188298	0.144238444
0.016035872	0.128925798
0.019795397	0.612113914
0.018540581	0.31555551
0.013616558	0.171176913
0.015715761	0.557033348
0.015455595	0.129743341
0.014638528	0.55392595
0.016352787	0.34995965
0.017512989	1.433538462
0.015970741	0.104567097
0.028207207	1.215080095
0.016246499	0.532273675
0.013333334	0.618546222
0.015504721	0.143504529
0.01385621	0.136525472
0.014193292	0.438037093
0.027742765	0.329061592
0.033370132	0.406094342
0.019763539	1.88568746
0.015273478	0.274857578
0.015933433	0.186110495
0.015635999	0.17917032
0.021202126	0.21251115
0.027496581	1.182990331
0.014198783	0.362952618
0.01351194	0.284868829
0.016484678	0.719843111
0.012846518	0.153817147
0.020892783	0.453457612
0.037525056	0.516025805
0.016375199	0.266446845
0.021176471	1.646316366
0.025951558	1.3745871
0.030163784	1.394326299
0.018317854	0.432960668
0.013920072	0.11843882
0.017394055	0.134719296
0.014627165	0.32729335
0.01367434	0.253973855
0.021212122	1.217013654
0.019043053	0.942421737
0.0145469	0.26504482
0.016062316	0.217732237
0.013323884	0.419724182
0.014060259	0.346655621
0.016650236	0.168828725
0.019825709	0.112276629
0.014692075	0.178886963
0.015495643	0.269894125
0.016571791	0.175048245
0.014635133	0.32866312
0.015364835	0.368126455
0.013085656	0.121780752
0.017920657	0.630550422
0.012909943	0.228864284
0.014104466	0.103502989
0.016194104	0.300888186
0.014039216	0.317005519
0.013698383	0.378418585
0.017688778	0.138227213
0.015665956	0.166925875
0.021723427	1.040427845
0.019812893	0.447036498
0.015410108	0.060961843
0.013690477	0.690653948
0.01493931	0.312618137
0.016659511	0.778908952
0.017984264	0.130582107
0.013569873	0.214354625
0.013162047	0.111985149
0.014	0.217418972
0.044081718	0.630459821
0.017445682	0.330039607
0.016526611	0.484483916
0.014055524	0.275929612
0.017266325	0.449627057
0.015180266	0.032378317
0.012812249	0.635749266
0.013562092	0.198776575
0.014271276	0.18742524
0.014402533	0.466164067
0.028313229	0.37918093
0.013533835	0.108191909
0.013305323	0.574316141
0.021301667	0.250394262
0.01306269	0.422579746
0.0134325	0.166561575
0.014831196	0.086633299
0.018264089	0.535812969
0.013603528	0.386691737
0.013737374	0.385227859
0.021777469	0.634989681
0.013793104	0.266034581
0.022026145	0.627586337
0.015801053	0.368730156
0.013982643	0.638725371
0.020610022	0.489087041
0.011580472	0.53543993
0.015949664	1.142922121
0.013540511	0.091522453
0.015963092	0.311263668
0.038222082	0.12101299
0.017456834	0.307776055
0.017552564	0.67079478
0.017131064	0.223375913
0.013515847	0.081874861
0.020964736	0.544810708
0.014327316	0.259644038
0.021255367	0.220109542
0.017070358	1.083582065
0.016792674	0.879918669
0.012304372	0.094169767
0.020530566	0.565140553
0.017204302	0.104305096
0.014068285	0.142040072
0.014042676	0.18833489
0.015317186	1.405410204
0.01706272	0.140433573
0.01448867	0.04592539
0.016791444	0.116899442
0.015820346	0.655222013
0.037304923	0.762884755
0.015655152	0.221647345
0.014803039	0.373797497
0.014271276	0.280005561
0.013968255	0.169935316
0.015210933	0.476951802
0.01743658	0.275953158
0.04284569	0.902492494
0.0228164	0.341244298
0.026289913	0.69577371
0.012971343	0.140325726
0.016530632	0.663145625
0.026036915	1.660342239
0.012577284	0.409639188
0.015318053	0.26812743
0.014695563	0.237962194
0.0166813	0.132524037
0.016016407	1.066493017
0.015885677	0.306551577
0.014039956	0.409946499
0.013679891	0.374985382
0.018178798	0.16641436
0.014111923	0.508522428
0.033636438	0.149377863
0.015614974	0.154391913
0.027062205	0.542580659
0.018046157	0.26734597
0.013992157	0.152153011
0.016309013	0.768087904
0.027613815	1.515628477
0.020958318	0.621325222
0.016496733	0.10014919
0.016582065	0.306391355
0.016122005	0.267900357
0.021128826	0.528020355
0.013643105	0.221444587
0.015607844	0.417809263
0.017853458	0.388126536
0.012745099	0.374106826
0.023686275	0.44043089
0.012821416	0.048651338
0.015803922	0.252091872
0.013632921	0.193558022
0.015432361	0.181113238
0.014365747	0.053961219
0.014966721	0.157362904
0.014705883	0.701332657
0.044614211	0.330308894
0.025728964	0.780708841
0.013664003	0.108909047
0.01430983	0.200177723
0.013901285	0.18198166
0.026577691	0.448180551
0.019295081	0.353286903
0.021278773	0.199651518
0.017500001	0.444876191
0.015274922	0.31343134
0.01566081	0.141988272
0.014660379	0.287354212
0.017832039	0.426557892
0.019341329	0.196732374
0.013095239	0.228771421
0.012091504	0.138942102
0.02620431	0.597267379
0.015014006	0.160011156
0.01335919	0.225390556
0.026080026	0.747551288
0.017853458	0.689296764
0.024233638	0.504435748
0.019751316	0.835778077
0.014045335	0.189736515
0.013372832	0.22593355
0.020691435	0.377684287
0.016275985	0.470127316
0.016496984	0.566363059
0.013981245	0.021637457
0.013892366	0.085696214
0.020970828	0.447852575
0.013954249	0.253427016
0.014924532	0.246551583
0.014050124	0.221521203
0.016293842	0.521034443
0.014728335	0.803120903
0.014505588	0.253878337
0.01826232	0.386088434
0.016522019	0.333772059
0.016333874	0.588449491
0.013115835	0.119993647
0.013071896	0.155069761
0.020477409	0.472638176
0.013813814	0.410870746
0.015720376	0.144385704
0.018223761	2.877267744
0.013195936	0.238995815
0.014901961	0.143045314
0.013601838	0.069780493
0.013874411	0.147285648
0.016160658	0.241665217
0.018582203	0.63023454
0.012679739	0.196393628
0.016489116	0.004317836
0.016084559	0.253563762
0.013552942	0.424029481
0.017069025	0.199721914
0.022544776	0.088879745
0.015376678	0.206164398
0.013148789	0.149929012
0.016249479	1.26425652
0.014379086	0.157207639
0.017335345	1.220126685
0.015854945	0.135844578
0.01271539	0.205142856
0.01627821	0.438190606
0.015013044	0.139024848
0.015076561	0.51502012
0.018006076	0.203753771
0.014778805	0.283316924
0.027333569	0.534808359
0.021474259	0.928037826
0.013654189	0.339170822
0.01342711	0.200501247
0.014949138	0.884089306
0.019180036	1.036018838
0.014017522	0.373606451
0.015373686	0.140434148
0.02195733	0.032532712
0.015686275	0.37468207
0.019784947	1.00509945
0.014130611	0.146378507
0.013462102	0.151835322
0.021097531	0.855287529
0.015742904	0.729112703
0.015661137	0.343120963
0.017998521	0.716390066
0.019564027	0.307706426
0.026596106	0.811536519
0.016327653	0.317797541
0.015752184	1.356510385
0.024376324	1.605480146
0.026863429	0.725517092
0.014204793	0.229522737
0.019011083	1.435478096
0.022300767	0.437015877
0.013834423	0.164338418
0.022182611	0.088320714
0.013768116	0.205588891
0.016431697	0.603927734
0.017967187	0.347620675
0.018742792	0.37223253
0.018444896	0.2520358
0.023123081	0.923433801
0.014487118	0.304630091
0.016981133	0.366798188
0.015803687	0.225925732
0.019556914	1.010128502
0.014985995	0.08474676
0.018557975	0.1018707
0.013113726	0.221522563
0.014145659	0.045785761
0.02573397	1.388323109
0.012830764	0.228007044
0.01990806	0.396038367
0.017094355	0.610297323
0.022807018	0.457534197
0.018076713	0.552549119
0.014749263	0.500605963
0.014875818	0.237996369
0.014127391	0.322836133
0.014325731	0.081194615
0.026262319	0.697524131
0.021271009	0.62852146
0.017668606	0.412078248
0.015641964	0.07870353
0.015280596	0.283372306
0.012477719	0.335802047
0.013690477	0.052326149
0.013176471	0.209298249
0.020071302	0.212102662
0.023754989	0.158770493
0.015446179	0.151152172
0.022029989	1.084419969
0.013763198	0.140024969
0.021289501	0.870127108
0.020715877	0.959759848
0.018519778	0.277940338
0.017133067	0.531971178
0.013023926	0.08119183
0.015494979	0.237887423
0.019764707	0.26286012
0.018638147	0.758729842
0.023066815	0.657786237
0.012885155	0.260939434
0.014455979	0.144772253
0.014151748	0.392602547
0.01439803	0.069112521
0.014215687	0.187364046
0.0162382	0.107313584
0.015343728	0.216957595
0.014392356	0.877277385
0.015939909	0.983645615
0.014223003	0.10726508
0.031614894	1.602960211
0.013052813	0.191553465
0.015648386	0.217036067
0.015238705	0.35653831
0.022152968	0.132783187
0.018971225	0.741485995
0.014576397	0.259375358
0.023583879	1.247605108
0.014509804	0.148634136
0.019407309	0.277930515
0.016257136	0.279669235
0.013913044	0.701225434
0.037495701	0.232767701
0.013462705	0.058102366
0.019148074	0.417045409
0.023331045	1.562432443
0.014235832	0.296674126
0.03580263	0.529151948
0.017331796	0.494712384
0.026277009	2.691056506
0.012471874	0.588269422
0.021743698	1.580690727
0.020067576	1.099295194
0.01473238	0.349257344
0.018078792	0.796169267
0.016483171	0.214853031
0.014295901	0.277405942
0.024789354	0.577674096
0.020930233	0.183608384
0.01693784	0.585047651
0.011161388	0.128689375
0.020900179	0.296806294
0.012915993	0.139589932
0.014719313	0.873455165
0.020745708	1.631638611
0.013232287	0.061379348
0.013903744	0.309087932
0.01668175	0.221950505
0.014045335	0.443257676
0.022248367	3.268377638
0.013419914	0.457520918
0.027256523	0.442458029
0.015716675	1.055524321
0.011991574	0.51302939
0.020774316	0.444429111
0.01579832	0.120188743
0.015192448	0.334032481
0.013975804	0.140219154
0.01871085	1.332305746
0.014651417	0.335709328
0.016229625	0.307861201
0.014188949	0.238353222
0.013865547	0.226249288
0.012267472	0.201151944
0.014066096	0.640077702
0.015524561	0.104761639
0.016070346	0.310304331
0.014512472	0.20020923
0.022484218	0.411788793
0.019642858	0.346221281
0.016633768	0.245582964
0.015931373	0.390226624
0.016882887	0.105219226
0.021568628	0.167582557
0.014978624	0.246853722
0.014324046	0.183437188
0.01378741	0.143667934
0.01509288	0.308210619
0.01804328	0.615680791
0.013550136	0.290506941
0.014410584	0.239476783
0.016579306	0.695831101
0.016321786	0.250352129
0.015373938	0.225494936
0.015851552	0.590894263
0.019564027	0.518921166
0.015290823	0.035933441
0.016739289	0.297762661
0.014298643	0.402419385
0.015272025	0.037333796
0.014967968	0.287831225
0.029213707	0.471524704
0.015577343	0.234753714
0.017180206	0.246598541
0.014865482	0.540855337
0.014656368	0.202224054
0.022380953	1.139370602
0.016515407	1.466229582
0.018020542	2.061729301
0.02073121	0.522540677
0.013958591	0.276887421
0.013878677	0.102455859
0.016179406	1.062283955
0.01217865	0.22351137
0.018557424	0.791927388
0.015333334	0.124349528
0.016993465	0.260457647
0.016453539	0.377462677
0.03936899	0.784737519
0.013664848	0.146854897
0.028340836	1.200649187
0.013667821	0.126903963
0.01879085	0.527316217
0.012881444	0.155079884
0.013705276	0.503588815
0.023345065	3.352911187
0.01518351	0.685129267
0.013684641	0.319979484
0.014460785	0.074734273
0.014391078	0.232323505
0.019002586	0.492343507
0.027920675	0.303372185
0.020873667	0.583768971
0.018454441	0.383385319
0.017920657	0.579219695
0.014650389	0.257105415
0.0197479	0.262868768
0.014281534	0.201903929
0.01312873	0.189370047
0.018446603	0.526864809
0.02742289	2.136310209
0.014585835	0.134985974
0.017458522	0.147435376
0.015760972	0.192274167
0.015573153	0.103530706
0.016451459	0.254009971
0.017844658	0.575789882
0.019254549	1.296042207
0.028236899	0.804585674
0.01705723	0.54675662
0.015472856	0.374050611
0.073045388	0.890832528
0.016157856	0.36824566
0.017090018	0.293524012
0.024206231	0.56243983
0.014306464	0.079120043
0.013803922	0.050573643
0.01529052	0.108367953
0.01654189	0.501391795
0.016086435	0.764037882
0.019395867	0.217614415
0.015160704	0.070672581
0.017032485	0.33273948
0.015576734	0.332547432
0.015283123	0.257831906
0.019191394	0.199644826
0.024836602	0.506974
0.014464803	0.864833407
0.019459393	0.326246581
0.01705601	0.494797788
0.012232178	0.033350924
0.014443524	0.253322318
0.016722161	0.241214744
0.020447391	0.298139729
0.013648294	0.186277102
0.019953139	0.465234384
0.016335707	0.481238845
0.015963092	0.486470839
0.020422036	1.294203508
0.018133966	0.468175402
0.028061003	0.411150632
0.013104989	0.155535744
0.036471842	1.889553523
0.028295028	0.092560342
0.016458397	0.215659245
0.024752341	1.307380547
0.02285328	0.764942838
0.014089636	0.106442068
0.017234263	0.076393017
0.013574661	0.303375462
0.014428413	0.159439276
0.014587237	0.057491452
0.017734594	0.459282399
0.016355811	0.387659637
0.014866311	0.15333796
0.036782597	2.137008796
0.01508807	0.551076948
0.019866151	0.763526183
0.014802541	0.7073758
0.014428726	0.339714246
0.023176912	0.286411417
0.014723708	0.269805812
0.019272446	1.737277765
0.01834529	0.404688852
0.014080593	0.190325245
0.024148608	0.746245832
0.013925571	0.161960878
0.018565115	0.52279497
0.013469736	0.29926184
0.015286625	0.310471005
0.016858483	0.307244885
0.017314991	0.144382576
0.012617221	0.150790788
0.013986929	0.124823041
0.017196918	1.025001342
0.014752568	0.083728501
0.018239527	0.082963199
0.01948052	1.056894179
0.017364574	0.38611272
0.01426025	0.278369728
0.019115526	1.22618727
0.020178254	0.144537706
0.016071214	1.184390622
0.01509274	0.213177568
0.011860354	0.290750394
0.028129147	0.329089623
0.014424952	0.563061044
0.018957636	0.649867498
0.015014525	0.100738478
0.01321267	0.49681004
0.014397368	0.480876848
0.019392225	0.379311747
0.013591801	0.337107398
0.016402117	0.370113005
0.015238848	0.594946932
0.013531179	0.033116653
0.015837105	0.484632345
0.026668713	0.675628557
0.014778805	0.074471438
0.025438141	1.394188748
0.014516684	0.139059486
0.015006795	0.809810648
0.01590414	0.280191984
0.022462626	0.381122125
0.017258517	0.795463925
0.021305843	1.21626595
0.019195795	0.246309538
0.014872913	0.101853182
0.014233842	0.071989388
0.01332037	0.210935552
0.016369387	0.495887617
0.016141177	0.934908534
0.02793149	1.640498605
0.018228033	0.181993118
0.01820279	0.522778878
0.015002699	0.266271145
0.013368984	0.044134883
0.013480393	0.315271823
0.016720143	0.31656101
0.035441546	2.542625888
0.015168332	0.084320793
0.019851419	0.323365153
0.013525411	0.140517501
0.013695091	0.158403472
0.014660634	0.110125114
0.015026209	0.131984449
0.021043418	0.601299012
0.012805122	0.281107137
0.016604617	0.236622817
0.014020951	0.111871621
0.021173883	0.596393138
0.014086688	0.179805777
0.014984521	0.163123608
0.012586368	0.092951678
0.015136299	0.455297354
0.01824919	0.367372697
0.013608024	0.205854028
0.024465643	0.393512996
0.016131276	0.512502976
0.018996223	1.541110059
0.019968448	0.994584334
0.016413453	0.5490944
0.021839987	1.044619188
0.014173229	0.160495321
0.012666667	0.083536555
0.016023097	0.861617508
0.013455658	0.05399996
0.020004173	1.217889783
0.012672477	0.054613072
0.014132926	0.038678078
0.014748509	0.187091762
0.014339474	0.285159412
0.019799725	0.354498411
0.014092141	0.34287113
0.015745394	0.430114001
0.01509804	0.063559987
0.024646849	1.426203127
0.014111472	0.149323541
0.013910035	0.196183452
0.027556562	1.499752452
0.017445762	0.911263445
0.015297651	0.17479702
0.019294346	0.908343527
0.014620631	0.309922587
0.014695563	0.0795084
0.013451403	0.415495561
0.016399288	0.296603759
0.019505319	0.375317837
0.014563359	0.123576037
0.014742194	0.024314147
0.014776471	0.118892917
0.01502508	1.79376281
0.021490716	0.889353406
0.01406785	0.149915231
0.013413548	0.04603089
0.016448019	0.988585716
0.019684737	0.749630081
0.01918617	0.282260011
0.012338594	0.299940226
0.015526211	0.479627706
0.01366224	0.835645793
0.015277778	0.18313213
0.018692028	0.918052032
0.017163578	0.110182273
0.02071273	0.418464243
0.022210006	0.300340132
0.014133573	0.109339676
0.016176471	0.352053176
0.026113568	0.332094854
0.017540108	0.803229741
0.015928347	0.375060323
0.01974307	0.730459633
0.030206007	0.140817797
0.017892157	0.948172706
0.014485795	0.322728322
0.015797263	0.235844002
0.013375893	0.091265
0.024066048	1.275852308
0.017734205	0.325753356
0.014210833	0.186234863
0.018826093	0.505552206
0.026424137	0.779766686
0.019711726	0.584536577
0.012866985	0.73461844
0.034738044	0.306297821
0.023402089	0.227975696
0.017647059	0.186443052
0.018917648	0.113202311
0.01223419	0.278674784
0.017561808	0.346922419
0.019070308	0.835074812
0.018332851	0.814709974
0.017086835	0.496939845
0.015836144	0.330840522
0.015424837	0.612312237
0.014005603	0.021829846
0.014836602	0.248892412
0.017465389	0.33274581
0.019121699	0.417685454
0.015984406	0.303876992
0.022032289	0.823669339
0.014705883	0.471734862
0.014858539	0.382359826
0.014466231	0.350038859
0.030053395	1.773630274
0.015117015	0.404385727
0.02270998	1.126169049
0.014943241	0.081661391
0.014181241	0.883061561
0.019283504	0.596686654
0.016300086	0.144837992
0.030148255	1.98381885
0.013940371	0.461797651
0.020271312	0.935708446
0.017572057	0.400247111
0.024525044	0.174044787
0.014565827	0.183130099
0.018699458	0.860176239
0.015042736	0.162614351
0.023281581	1.012038096
0.014425771	0.529859212
0.016698293	0.467924806
0.012468031	0.432173651
0.014578006	0.15714744
0.016657991	0.161395767
0.024908889	1.488948858
0.018710889	1.037305218
0.041927223	0.249836656
0.026031103	0.506922041
0.0327848	0.709339132
0.015172736	0.436898286
0.016059758	0.163801283
0.019801768	0.746964647
0.014391777	0.121276358
0.022266088	0.272804859
0.02405144	1.745742217
0.017417023	0.159376416
0.035582031	0.350686225
0.013992005	0.10119418
0.015460031	0.291238146
0.015686275	0.422910249
0.018705536	0.09948517
0.018556818	0.690465622
0.016503631	0.794265441
0.027091828	0.977143051
0.014835082	0.169389497
0.016106443	0.226876176
0.013589325	0.189841542
0.022043601	0.152748915
0.016796808	0.816730393
0.014857326	0.208352907
0.018255579	0.28967106
0.014655347	0.979208126
0.013598533	0.156000415
0.03036195	0.808766869
